Time Stamp,Type,Activity Id,Project Title,Outputs,Approval Date,GeoId,Name,Latitude,Longitude,Sectors,SectorCode,Donors,Commitments for this location,Disbursement for this location,Total Commitments,Total Disbursement,Transaction Type,CountryCode (ISO-2)
Wed Jun 26 03:00:01 NPT 2013,Structure,8723893290,Good Governance Project Phase IV,,39:59.1,,Dullu,28.87068,81.60355,LOCAL DEVELOPMENT - GENERAL PUBLIC SERVICE,15150,Swiss Agency for Development and Cooperation,,,1210406,1130370,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723893290,Good Governance Project Phase IV,,39:59.1,,Khalanga,29.8166,80.5472,LOCAL DEVELOPMENT - GENERAL PUBLIC SERVICE,15150,Swiss Agency for Development and Cooperation,,,1210406,1130370,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723893290,Good Governance Project Phase IV,,39:59.1,,Diktel,27.21525,86.80138,LOCAL DEVELOPMENT - GENERAL PUBLIC SERVICE,15150,Swiss Agency for Development and Cooperation,,,1210406,1130370,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723893290,Good Governance Project Phase IV,,39:59.1,,Charikot,27.66322,86.04927,LOCAL DEVELOPMENT - GENERAL PUBLIC SERVICE,15150,Swiss Agency for Development and Cooperation,,,1210406,1130370,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723893290,Good Governance Project Phase IV,,39:59.1,,Manthali,27.44794,85.28533,LOCAL DEVELOPMENT - GENERAL PUBLIC SERVICE,15150,Swiss Agency for Development and Cooperation,,,1210406,1130370,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723893290,Good Governance Project Phase IV,,39:59.1,,Dullu,28.87068,81.60355,LOCAL DEVELOPMENT - GENERAL PUBLIC SERVICE,15150,Swiss Agency for Development and Cooperation,,,1210406,1130370,,NP
Wed Jun 26 03:00:01 NPT 2013,Structure,8723893290,Good Governance Project Phase IV,,39:59.1,,Dullu,28.87068,81.60355,LOCAL DEVELOPMENT - GENERAL PUBLIC SERVICE,15140,Swiss Agency for Development and Cooperation,,,1210406,1130370,,NP
Wed Jun 26 03:00:01 NPT 2013,District,8723893290,Good Governance Project Phase IV,"ÿ
Outputs to Outcome 1:
1.1ÿPeople are aware of government programs and service standards
1.2ÿPeople are sensitized of civic rights and responsibilities towards the state and society
1.3ÿLocal youths, clubs and user group members have knowledge about the application of GG advocacy and monitoring tools
1.4ÿDiscriminated groups are aware of constitution making process
Outputs to Outcome 2: 
2.1ÿÿ Officials of Local bodies and government line agencies are skilled in respondingÿpublic remarks and questions
2.2ÿÿ The officials in local government and line agencies are sensitised to timely communicate their plans, programs, resources and implementation to people.
2.3ÿÿ DDC receive the input from people on the implementation of LGCDP in the project district",39:59.1,1282879,Ramechhap (Manthali),27.41667,86.08333,LOCAL DEVELOPMENT - GENERAL PUBLIC SERVICE,15140,Swiss Agency for Development and Cooperation,205769,192163,1210406,1130370,,NP
Wed Jun 26 03:00:01 NPT 2013,District,8723893290,Good Governance Project Phase IV,"ÿ
Outputs to Outcome 1:
1.1ÿPeople are aware of government programs and service standards
1.2ÿPeople are sensitized of civic rights and responsibilities towards the state and society
1.3ÿLocal youths, clubs and user group members have knowledge about the application of GG advocacy and monitoring tools
1.4ÿDiscriminated groups are aware of constitution making process
Outputs to Outcome 2: 
2.1ÿÿ Officials of Local bodies and government line agencies are skilled in respondingÿpublic remarks and questions
2.2ÿÿ The officials in local government and line agencies are sensitised to timely communicate their plans, programs, resources and implementation to people.
2.3ÿÿ DDC receive the input from people on the implementation of LGCDP in the project district",39:59.1,1283497,Dailekh (Dullu),28.83333,81.66667,LOCAL DEVELOPMENT - GENERAL PUBLIC SERVICE,15140,Swiss Agency for Development and Cooperation,205769,192163,1210406,1130370,,NP
Wed Jun 26 03:00:01 NPT 2013,District,8723893290,Good Governance Project Phase IV,"ÿ
Outputs to Outcome 1:
1.1ÿPeople are aware of government programs and service standards
1.2ÿPeople are sensitized of civic rights and responsibilities towards the state and society
1.3ÿLocal youths, clubs and user group members have knowledge about the application of GG advocacy and monitoring tools
1.4ÿDiscriminated groups are aware of constitution making process
Outputs to Outcome 2: 
2.1ÿÿ Officials of Local bodies and government line agencies are skilled in respondingÿpublic remarks and questions
2.2ÿÿ The officials in local government and line agencies are sensitised to timely communicate their plans, programs, resources and implementation to people.
2.3ÿÿ DDC receive the input from people on the implementation of LGCDP in the project district",39:59.1,1282827,Jajarkot (Khalanga),28.41667,82.25,LOCAL DEVELOPMENT - GENERAL PUBLIC SERVICE,15140,Swiss Agency for Development and Cooperation,193665,180859,1210406,1130370,,NP
Wed Jun 26 03:00:01 NPT 2013,District,8723893290,Good Governance Project Phase IV,"ÿ
Outputs to Outcome 1:
1.1ÿPeople are aware of government programs and service standards
1.2ÿPeople are sensitized of civic rights and responsibilities towards the state and society
1.3ÿLocal youths, clubs and user group members have knowledge about the application of GG advocacy and monitoring tools
1.4ÿDiscriminated groups are aware of constitution making process
Outputs to Outcome 2: 
2.1ÿÿ Officials of Local bodies and government line agencies are skilled in respondingÿpublic remarks and questions
2.2ÿÿ The officials in local government and line agencies are sensitised to timely communicate their plans, programs, resources and implementation to people.
2.3ÿÿ DDC receive the input from people on the implementation of LGCDP in the project district",39:59.1,1283431,Dholkha (Charikot),27.83333,86.25,LOCAL DEVELOPMENT - GENERAL PUBLIC SERVICE,15140,Swiss Agency for Development and Cooperation,193665,180859,1210406,1130370,,NP
Wed Jun 26 03:00:01 NPT 2013,District,8723893290,Good Governance Project Phase IV,"ÿ
Outputs to Outcome 1:
1.1ÿPeople are aware of government programs and service standards
1.2ÿPeople are sensitized of civic rights and responsibilities towards the state and society
1.3ÿLocal youths, clubs and user group members have knowledge about the application of GG advocacy and monitoring tools
1.4ÿDiscriminated groups are aware of constitution making process
Outputs to Outcome 2: 
2.1ÿÿ Officials of Local bodies and government line agencies are skilled in respondingÿpublic remarks and questions
2.2ÿÿ The officials in local government and line agencies are sensitised to timely communicate their plans, programs, resources and implementation to people.
2.3ÿÿ DDC receive the input from people on the implementation of LGCDP in the project district",39:59.1,1282969,Okhaldhunga (Okhaldhunga),27.33333,86.41667,LOCAL DEVELOPMENT - GENERAL PUBLIC SERVICE,15140,Swiss Agency for Development and Cooperation,205769,192163,1210406,1130370,,NP
Wed Jun 26 03:00:01 NPT 2013,District,8723893290,Good Governance Project Phase IV,"ÿ
Outputs to Outcome 1:
1.1ÿPeople are aware of government programs and service standards
1.2ÿPeople are sensitized of civic rights and responsibilities towards the state and society
1.3ÿLocal youths, clubs and user group members have knowledge about the application of GG advocacy and monitoring tools
1.4ÿDiscriminated groups are aware of constitution making process
Outputs to Outcome 2: 
2.1ÿÿ Officials of Local bodies and government line agencies are skilled in respondingÿpublic remarks and questions
2.2ÿÿ The officials in local government and line agencies are sensitised to timely communicate their plans, programs, resources and implementation to people.
2.3ÿÿ DDC receive the input from people on the implementation of LGCDP in the project district",39:59.1,1283202,Khotang (Diktel),27.25,86.83333,LOCAL DEVELOPMENT - GENERAL PUBLIC SERVICE,15140,Swiss Agency for Development and Cooperation,205769,192163,1210406,1130370,,NP
Wed Jun 26 03:00:01 NPT 2013,District,872381000000,"Orientation on Total Sanitation and Behavioural Change to Schools, Communities and Local Stakeholders in Bardiya","
	1. Ownership at local levels, built with full responsibility and accountability starting from school catchments areato community actors and beneficiaries.
	2. Trained human resource mobilised to support in adoption and replication of improved sanitation and hygiene behaviour and open defecation free campaign
	3. Pool of resources generated to support sanitation activities and sanitation triggerers to speed ODF campaign, knowledge management and documentation
	4. Self-monitoring mechanism of school and community strengthened by child clubs and stakeholders concerned with schools and communities.
	5. Linkages between District Education Office and concerned stakeholders strengthened for promoting sanitation programme activities thus leading schools to incorporate and increase sanitation and hygiene education activities in their local curriculum.",06:30.1,1283663,Bardiya (Gulariya),28.33333,81.41667,HEALTH - HEALTH,16050,United Nations Human Settlements Programme,66972,20092,66972,20092,,NP
Wed Jun 26 03:00:01 NPT 2013,District,8723851749,Conservation and sustainable Use of Wetlands in Nepal (CSUWN ),"ÿ ÿ ÿ ÿConservation and Sustainable Use of Wetlands in Nepal (CSUWN) is a joint undertaking of the Government of Nepal/MFSC, Global Environment Facility (GEF) and the United Nations Development Programme (UNDP). The project is executed by Ministry of Forests and Soil Conservation (MFSC). The project is being implemented in two Ramsar sites of Nepal: Koshi Tappu Wildlife Reserve (KTWR) & Ghodaghodi Lake Area (GLA) since 2008. It is providing support in three major dimensions: policy & planning, capacity enhancement, and collaborative management for wetlands conservation and sustainable use.",31:53.3,1282744,Sunsari (Inaruwa),26.66667,87.16667,ENVIRONMENTAL PROTECTION - FOREST,41030,Global Environment Facility - United Nations Development Programme,163851,522378,481916,1536407,,NP
Wed Jun 26 03:00:01 NPT 2013,District,8723851749,Conservation and sustainable Use of Wetlands in Nepal (CSUWN ),"ÿ ÿ ÿ ÿConservation and Sustainable Use of Wetlands in Nepal (CSUWN) is a joint undertaking of the Government of Nepal/MFSC, Global Environment Facility (GEF) and the United Nations Development Programme (UNDP). The project is executed by Ministry of Forests and Soil Conservation (MFSC). The project is being implemented in two Ramsar sites of Nepal: Koshi Tappu Wildlife Reserve (KTWR) & Ghodaghodi Lake Area (GLA) since 2008. It is providing support in three major dimensions: policy & planning, capacity enhancement, and collaborative management for wetlands conservation and sustainable use.",31:53.3,1283262,Kanchanpur (Mahendara Nagar),28.83333,80.33333,ENVIRONMENTAL PROTECTION - FOREST,41030,Global Environment Facility - United Nations Development Programme,159032,507014,481916,1536407,,NP
Wed Jun 26 03:00:01 NPT 2013,District,8723851749,Conservation and sustainable Use of Wetlands in Nepal (CSUWN ),"ÿ ÿ ÿ ÿConservation and Sustainable Use of Wetlands in Nepal (CSUWN) is a joint undertaking of the Government of Nepal/MFSC, Global Environment Facility (GEF) and the United Nations Development Programme (UNDP). The project is executed by Ministry of Forests and Soil Conservation (MFSC). The project is being implemented in two Ramsar sites of Nepal: Koshi Tappu Wildlife Reserve (KTWR) & Ghodaghodi Lake Area (GLA) since 2008. It is providing support in three major dimensions: policy & planning, capacity enhancement, and collaborative management for wetlands conservation and sustainable use.",31:53.3,1283276,Kailali (Dhangadhi),28.75,80.91667,ENVIRONMENTAL PROTECTION - FOREST,41030,Global Environment Facility - United Nations Development Programme,159032,507014,481916,1536407,,NP
