ID,codigo_sisin,nombre_proyecto,objetivo_general,CostoTotal$us.,cod_entidad,sigla_entidad,entidad,cod_sector,sector,cod_subsector,subsector,cod_tipo_proyecto,tipoproyecto,departamento,municipio,fuente,fte_sigla,organismo,org_sigla,convenio,sisfin,numero_contrato,municipio,Cod_Mun,Lat_Fin,Long_Fin
656,0460003500000,DESAR. EXPAN. ACCESO Y REDUC.INEQUIDADES EN SALUD BOLIVIA,EL PROYECTO CONTRIBUIR? A DISMINUIR LAS TASAS DE MORBILIDAD MATERNO INFANTIL POR ENFERMEDADES PREVENIBLES Y EVITABLES EN LOS GRUPOS POBLACIONALES DE MAYOR VULNERABILIDAD SOCIAL ,5276260,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.5,MULTIPROGRAMA,8.5.1,MULTIPROGRAMA SALUD,NACIONAL,Multimunicipal,70,CREDEX,415,AIF,PROY EXP. ACCESO SS SALUD APL III,04533,4382-BO,Multimunicipal,20101,-16.495723,-68.133580
657,0460003500000,DESAR. EXPAN. ACCESO Y REDUC.INEQUIDADES EN SALUD BOLIVIA,EL PROYECTO CONTRIBUIR? A DISMINUIR LAS TASAS DE MORBILIDAD MATERNO INFANTIL POR ENFERMEDADES PREVENIBLES Y EVITABLES EN LOS GRUPOS POBLACIONALES DE MAYOR VULNERABILIDAD SOCIAL ,40000,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.5,MULTIPROGRAMA,8.5.1,MULTIPROGRAMA SALUD,NACIONAL,Multimunicipal,70,CREDEX,415,AIF,PROY EXP. ACCESO SS SALUD APL III,04533,4382-BO,Multimunicipal,20101,-16.495723,-68.133580
658,0460003500000,DESAR. EXPAN. ACCESO Y REDUC.INEQUIDADES EN SALUD BOLIVIA,EL PROYECTO CONTRIBUIR? A DISMINUIR LAS TASAS DE MORBILIDAD MATERNO INFANTIL POR ENFERMEDADES PREVENIBLES Y EVITABLES EN LOS GRUPOS POBLACIONALES DE MAYOR VULNERABILIDAD SOCIAL ,6719600,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.5,MULTIPROGRAMA,8.5.1,MULTIPROGRAMA SALUD,NACIONAL,Multimunicipal,70,CREDEX,415,AIF,PROY EXP. ACCESO SS SALUD APL III,04533,4382-BO,Multimunicipal,20101,-16.495723,-68.133580
659,0460003500000,DESAR. EXPAN. ACCESO Y REDUC.INEQUIDADES EN SALUD BOLIVIA,EL PROYECTO CONTRIBUIR? A DISMINUIR LAS TASAS DE MORBILIDAD MATERNO INFANTIL POR ENFERMEDADES PREVENIBLES Y EVITABLES EN LOS GRUPOS POBLACIONALES DE MAYOR VULNERABILIDAD SOCIAL ,1591340,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.5,MULTIPROGRAMA,8.5.1,MULTIPROGRAMA SALUD,NACIONAL,Multimunicipal,70,CREDEX,415,AIF,PROY EXP. ACCESO SS SALUD APL III,04533,4382-BO,Multimunicipal,20101,-16.495723,-68.133580
666,0466004900000,APOYO PROTEC.SOCIAL Y DESAR. INTEGRAL COMUNIT. A NIVEL NAL.,Mejorar las condiciones de vida de la poblacion en extrema pobreza en municipios rurales seleccionados de Potosi Chuquisaca La Paz y Cochabamba ,670921,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.3,OTROS SALUD,CHUQUISACA,Multimunicipal CHUQUISACA,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal CHUQUISACA,10101,-19.047933,-65.259559
667,0466004900000,APOYO PROTEC.SOCIAL Y DESAR. INTEGRAL COMUNIT. A NIVEL NAL.,Mejorar las condiciones de vida de la poblacion en extrema pobreza en municipios rurales seleccionados de Potosi Chuquisaca La Paz y Cochabamba ,101237,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.3,OTROS SALUD,CHUQUISACA,Multimunicipal CHUQUISACA,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal CHUQUISACA,10101,-19.047933,-65.259559
668,0466004900000,APOYO PROTEC.SOCIAL Y DESAR. INTEGRAL COMUNIT. A NIVEL NAL.,Mejorar las condiciones de vida de la poblacion en extrema pobreza en municipios rurales seleccionados de Potosi Chuquisaca La Paz y Cochabamba ,670921,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.3,OTROS SALUD,CHUQUISACA,Multimunicipal CHUQUISACA,70,CREDEX,411,BID,APOYO AL PROGRAMA DE PROTECCION SOCIAL/2006,04276,1839/SF-BO,Multimunicipal CHUQUISACA,10101,-19.047933,-65.259559
669,0466004900000,APOYO PROTEC.SOCIAL Y DESAR. INTEGRAL COMUNIT. A NIVEL NAL.,Mejorar las condiciones de vida de la poblacion en extrema pobreza en municipios rurales seleccionados de Potosi Chuquisaca La Paz y Cochabamba ,101237,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.3,OTROS SALUD,CHUQUISACA,Multimunicipal CHUQUISACA,70,CREDEX,411,BID,APOYO AL PROGRAMA DE PROTECCION SOCIAL/2006,04276,1839/SF-BO,Multimunicipal CHUQUISACA,10101,-19.047933,-65.259559
670,0466004900000,APOYO PROTEC.SOCIAL Y DESAR. INTEGRAL COMUNIT. A NIVEL NAL.,Mejorar las condiciones de vida de la poblacion en extrema pobreza en municipios rurales seleccionados de Potosi Chuquisaca La Paz y Cochabamba ,670921,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.3,OTROS SALUD,COCHABAMBA,Multimunicipal COCHABAMBA,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal COCHABAMBA,30101,-17.393766,-66.156949
671,0466004900000,APOYO PROTEC.SOCIAL Y DESAR. INTEGRAL COMUNIT. A NIVEL NAL.,Mejorar las condiciones de vida de la poblacion en extrema pobreza en municipios rurales seleccionados de Potosi Chuquisaca La Paz y Cochabamba ,101237,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.3,OTROS SALUD,COCHABAMBA,Multimunicipal COCHABAMBA,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal COCHABAMBA,30101,-17.393766,-66.156949
672,0466004900000,APOYO PROTEC.SOCIAL Y DESAR. INTEGRAL COMUNIT. A NIVEL NAL.,Mejorar las condiciones de vida de la poblacion en extrema pobreza en municipios rurales seleccionados de Potosi Chuquisaca La Paz y Cochabamba ,670921,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.3,OTROS SALUD,COCHABAMBA,Multimunicipal COCHABAMBA,70,CREDEX,411,BID,APOYO AL PROGRAMA DE PROTECCION SOCIAL/2006,04276,1839/SF-BO,Multimunicipal COCHABAMBA,30101,-17.393766,-66.156949
673,0466004900000,APOYO PROTEC.SOCIAL Y DESAR. INTEGRAL COMUNIT. A NIVEL NAL.,Mejorar las condiciones de vida de la poblacion en extrema pobreza en municipios rurales seleccionados de Potosi Chuquisaca La Paz y Cochabamba ,101237,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.3,OTROS SALUD,COCHABAMBA,Multimunicipal COCHABAMBA,70,CREDEX,411,BID,APOYO AL PROGRAMA DE PROTECCION SOCIAL/2006,04276,1839/SF-BO,Multimunicipal COCHABAMBA,30101,-17.393766,-66.156949
674,0466004900000,APOYO PROTEC.SOCIAL Y DESAR. INTEGRAL COMUNIT. A NIVEL NAL.,Mejorar las condiciones de vida de la poblacion en extrema pobreza en municipios rurales seleccionados de Potosi Chuquisaca La Paz y Cochabamba ,670921,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.3,OTROS SALUD,LA PAZ,Multimunicipal LA PAZ,70,CREDEX,411,BID,APOYO AL PROGRAMA DE PROTECCION SOCIAL/2006,04276,1839/SF-BO,Multimunicipal LA PAZ,20101,-16.495723,-68.133580
675,0466004900000,APOYO PROTEC.SOCIAL Y DESAR. INTEGRAL COMUNIT. A NIVEL NAL.,Mejorar las condiciones de vida de la poblacion en extrema pobreza en municipios rurales seleccionados de Potosi Chuquisaca La Paz y Cochabamba ,101237,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.3,OTROS SALUD,LA PAZ,Multimunicipal LA PAZ,70,CREDEX,411,BID,APOYO AL PROGRAMA DE PROTECCION SOCIAL/2006,04276,1839/SF-BO,Multimunicipal LA PAZ,20101,-16.495723,-68.133580
676,0466004900000,APOYO PROTEC.SOCIAL Y DESAR. INTEGRAL COMUNIT. A NIVEL NAL.,Mejorar las condiciones de vida de la poblacion en extrema pobreza en municipios rurales seleccionados de Potosi Chuquisaca La Paz y Cochabamba ,670921,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.3,OTROS SALUD,LA PAZ,Multimunicipal LA PAZ,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal LA PAZ,20101,-16.495723,-68.133580
677,0466004900000,APOYO PROTEC.SOCIAL Y DESAR. INTEGRAL COMUNIT. A NIVEL NAL.,Mejorar las condiciones de vida de la poblacion en extrema pobreza en municipios rurales seleccionados de Potosi Chuquisaca La Paz y Cochabamba ,101237,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.3,OTROS SALUD,LA PAZ,Multimunicipal LA PAZ,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal LA PAZ,20101,-16.495723,-68.133580
678,0466004900000,APOYO PROTEC.SOCIAL Y DESAR. INTEGRAL COMUNIT. A NIVEL NAL.,Mejorar las condiciones de vida de la poblacion en extrema pobreza en municipios rurales seleccionados de Potosi Chuquisaca La Paz y Cochabamba ,670921,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.3,OTROS SALUD,POTOSI,Multimunicipal POTOSI,70,CREDEX,411,BID,APOYO AL PROGRAMA DE PROTECCION SOCIAL/2006,04276,1839/SF-BO,Multimunicipal POTOSI,50101,-19.589267,-65.753529
679,0466004900000,APOYO PROTEC.SOCIAL Y DESAR. INTEGRAL COMUNIT. A NIVEL NAL.,Mejorar las condiciones de vida de la poblacion en extrema pobreza en municipios rurales seleccionados de Potosi Chuquisaca La Paz y Cochabamba ,101237,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.3,OTROS SALUD,POTOSI,Multimunicipal POTOSI,70,CREDEX,411,BID,APOYO AL PROGRAMA DE PROTECCION SOCIAL/2006,04276,1839/SF-BO,Multimunicipal POTOSI,50101,-19.589267,-65.753529
680,0466004900000,APOYO PROTEC.SOCIAL Y DESAR. INTEGRAL COMUNIT. A NIVEL NAL.,Mejorar las condiciones de vida de la poblacion en extrema pobreza en municipios rurales seleccionados de Potosi Chuquisaca La Paz y Cochabamba ,670921,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.3,OTROS SALUD,POTOSI,Multimunicipal POTOSI,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal POTOSI,50101,-19.589267,-65.753529
681,0466004900000,APOYO PROTEC.SOCIAL Y DESAR. INTEGRAL COMUNIT. A NIVEL NAL.,Mejorar las condiciones de vida de la poblacion en extrema pobreza en municipios rurales seleccionados de Potosi Chuquisaca La Paz y Cochabamba ,101237,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.3,OTROS SALUD,POTOSI,Multimunicipal POTOSI,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal POTOSI,50101,-19.589267,-65.753529
682,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,3129883,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,COCHABAMBA,Multimunicipal COCHABAMBA,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal COCHABAMBA,30101,-17.393766,-66.156949
683,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,30520,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,COCHABAMBA,Multimunicipal COCHABAMBA,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal COCHABAMBA,30101,-17.393766,-66.156949
684,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,368097,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,COCHABAMBA,Multimunicipal COCHABAMBA,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal COCHABAMBA,30101,-17.393766,-66.156949
685,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,1359557,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,COCHABAMBA,Multimunicipal COCHABAMBA,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal COCHABAMBA,30101,-17.393766,-66.156949
686,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,4257772,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,COCHABAMBA,Multimunicipal COCHABAMBA,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal COCHABAMBA,30101,-17.393766,-66.156949
687,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,3129883,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,LA PAZ,Multimunicipal LA PAZ,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal LA PAZ,20101,-16.495723,-68.133580
688,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,30520,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,LA PAZ,Multimunicipal LA PAZ,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal LA PAZ,20101,-16.495723,-68.133580
689,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,368097,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,LA PAZ,Multimunicipal LA PAZ,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal LA PAZ,20101,-16.495723,-68.133580
690,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,1359557,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,LA PAZ,Multimunicipal LA PAZ,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal LA PAZ,20101,-16.495723,-68.133580
691,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,4257772,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,LA PAZ,Multimunicipal LA PAZ,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal LA PAZ,20101,-16.495723,-68.133580
692,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,3129883,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,ORURO,Multimunicipal ORURO,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal ORURO,40101,-17.969663,-67.114682
693,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,30520,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,ORURO,Multimunicipal ORURO,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal ORURO,40101,-17.969663,-67.114682
694,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,368097,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,ORURO,Multimunicipal ORURO,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal ORURO,40101,-17.969663,-67.114682
695,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,1359557,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,ORURO,Multimunicipal ORURO,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal ORURO,40101,-17.969663,-67.114682
696,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,4257772,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,ORURO,Multimunicipal ORURO,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal ORURO,40101,-17.969663,-67.114682
697,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,3129883,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,POTOSI,Multimunicipal POTOSI,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal POTOSI,50101,-19.589267,-65.753529
698,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,30520,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,POTOSI,Multimunicipal POTOSI,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal POTOSI,50101,-19.589267,-65.753529
699,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,368097,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,POTOSI,Multimunicipal POTOSI,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal POTOSI,50101,-19.589267,-65.753529
700,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,1359557,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,POTOSI,Multimunicipal POTOSI,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal POTOSI,50101,-19.589267,-65.753529
701,0466005000000,APOYO PLAN ERRADICACION EXTREMA POBREZA A NIVEL NACIONAL,Proteger y Fomentar el Desarrollo Humano de las familias mas pobres de Bolivia ,4257772,0046,MIN-SAL,Ministerio de Salud y Deportes,8,SALUD Y SEGURIDAD SOCIAL,8.4,OTROS SALUD PUBLICA,8.4.2,PROGRAMAS INTEGRALES DE SALUD,POTOSI,Multimunicipal POTOSI,70,CREDEX,411,BID,APOYO PROGRAMA DE ERRADICACION EXTREMA POBREZA (PEEP) FASE I,04534,2252/BL-BO,Multimunicipal POTOSI,50101,-19.589267,-65.753529
1179,0470202400000,APOYO P/MEJ. OPORTUNIDADES DE NEGOCIOS PRODUCTORES RURALES,Promover las iniciativas productivas rurales con vision cultural de las poblaciones locales cofinanciando sus oportunidades a traves de transferencias directas a las organizaciones de productores pobres ,4387940,0047,MIN-DRT,Ministerio de Desarrollo Rural y Tierras,1,AGROPECUARIO,1.4,MULTIPROGRAMA,1.4.1,MULTIPROGRAMA AGROPECUARIO,BENI,Multimunicipal BENI,70,CREDEX,415,AIF,PROYECTO ALIANZAS RURALES (PAR II),04511,4558-BO,Multimunicipal BENI,80101,-14.834861,-64.904154
1180,0470202400000,APOYO P/MEJ. OPORTUNIDADES DE NEGOCIOS PRODUCTORES RURALES,Promover las iniciativas productivas rurales con vision cultural de las poblaciones locales cofinanciando sus oportunidades a traves de transferencias directas a las organizaciones de productores pobres ,1101140,0047,MIN-DRT,Ministerio de Desarrollo Rural y Tierras,1,AGROPECUARIO,1.4,MULTIPROGRAMA,1.4.1,MULTIPROGRAMA AGROPECUARIO,BENI,Multimunicipal BENI,70,CREDEX,415,AIF,PROYECTO ALIANZAS RURALES (PAR II),04511,4558-BO,Multimunicipal BENI,80101,-14.834861,-64.904154
1181,0470202400000,APOYO P/MEJ. OPORTUNIDADES DE NEGOCIOS PRODUCTORES RURALES,Promover las iniciativas productivas rurales con vision cultural de las poblaciones locales cofinanciando sus oportunidades a traves de transferencias directas a las organizaciones de productores pobres ,1160058,0047,MIN-DRT,Ministerio de Desarrollo Rural y Tierras,1,AGROPECUARIO,1.4,MULTIPROGRAMA,1.4.1,MULTIPROGRAMA AGROPECUARIO,BENI,Multimunicipal BENI,70,CREDEX,415,AIF,PROYECTO ALIANZAS RURALES (PAR II),04511,4558-BO,Multimunicipal BENI,80101,-14.834861,-64.904154
1182,0470202400000,APOYO P/MEJ. OPORTUNIDADES DE NEGOCIOS PRODUCTORES RURALES,Promover las iniciativas productivas rurales con vision cultural de las poblaciones locales cofinanciando sus oportunidades a traves de transferencias directas a las organizaciones de productores pobres ,775724,0047,MIN-DRT,Ministerio de Desarrollo Rural y Tierras,1,AGROPECUARIO,1.4,MULTIPROGRAMA,1.4.1,MULTIPROGRAMA AGROPECUARIO,BENI,Multimunicipal BENI,70,CREDEX,415,AIF,PROYECTO ALIANZAS RURALES (PAR II),04511,4558-BO,Multimunicipal BENI,80101,-14.834861,-64.904154
